"","CLUSTER","LOC_ID_col","LOC_ID_gis","START_DATE","END_DATE","LATITUDE","LONGITUDE","RADIUS","NUMBER_LOC","P_VALUE","RECURR_INT","OBSERVED","EXPECTED","ODE","GINI_CLUST"
"173",45,94060,94021,"2022/2/2",2022-02-08,37.2234013326,-122.3369969659,20.3176039365,7,1e-17,7e+17,18,91.6386843485,0.196423597,FALSE
"174",45,94060,94074,"2022/2/2",2022-02-08,37.2234013326,-122.3369969659,20.3176039365,7,1e-17,7e+17,18,91.6386843485,0.196423597,FALSE
"175",45,94060,94020,"2022/2/2",2022-02-08,37.2234013326,-122.3369969659,20.3176039365,7,1e-17,7e+17,18,91.6386843485,0.196423597,FALSE
"176",45,94060,95017,"2022/2/2",2022-02-08,37.2234013326,-122.3369969659,20.3176039365,7,1e-17,7e+17,18,91.6386843485,0.196423597,FALSE
"177",45,94060,95006,"2022/2/2",2022-02-08,37.2234013326,-122.3369969659,20.3176039365,7,1e-17,7e+17,18,91.6386843485,0.196423597,FALSE
"178",45,94060,94028,"2022/2/2",2022-02-08,37.2234013326,-122.3369969659,20.3176039365,7,1e-17,7e+17,18,91.6386843485,0.196423597,FALSE
"179",46,96014,96014,"2021/12/15",2022-02-08,41.3389464532,-122.7779311401,24.7707332814,3,1e-17,7e+17,22,98.9631334523,0.2223050062,FALSE
"180",46,96014,96034,"2021/12/15",2022-02-08,41.3389464532,-122.7779311401,24.7707332814,3,1e-17,7e+17,22,98.9631334523,0.2223050062,FALSE
"181",46,96014,96027,"2021/12/15",2022-02-08,41.3389464532,-122.7779311401,24.7707332814,3,1e-17,7e+17,22,98.9631334523,0.2223050062,FALSE
"182",47,92275,92275,"2021/12/15",2022-02-08,33.2518714652,-115.8565819556,0,1,1.1e-16,63050394783186944,23,99.9504862803,0.230113938,FALSE
"183",48,96118,96118,"2021/11/17",2022-02-08,39.6388211261,-120.2292819533,0,1,1.1e-16,63050394783186944,24,101.3365777504,0.2368345225,FALSE
"184",49,95916,95916,"2021/11/17",2022-02-08,39.6607260182,-121.3635960226,0,1,6.7e-16,10508399130531158,13,77.4122592258,0.1679320579,FALSE
"185",50,90068,90068,"2022/2/2",2022-02-08,34.1280892626,-118.3285910417,0,1,1.44e-15,4850030367937457,25,100.1213742698,0.2496969322,FALSE
"186",51,95595,95595,"2021/11/17",2022-02-08,40.1167287038,-123.4245537973,18.7681992386,3,1.44e-15,4850030367937457,5,57.6462151115,0.0867359633,FALSE
"187",51,95595,95511,"2021/11/17",2022-02-08,40.1167287038,-123.4245537973,18.7681992386,3,1.44e-15,4850030367937457,5,57.6462151115,0.0867359633,FALSE
"188",51,95595,95552,"2021/11/17",2022-02-08,40.1167287038,-123.4245537973,18.7681992386,3,1.44e-15,4850030367937457,5,57.6462151115,0.0867359633,FALSE
"189",52,95458,95458,"2022/1/19",2022-02-08,39.1505076542,-122.7474079533,9.1206794174,2,1.377e-14,508470925670862,15,77.8252385337,0.1927395313,FALSE
"190",52,95458,95464,"2022/1/19",2022-02-08,39.1505076542,-122.7474079533,9.1206794174,2,1.377e-14,508470925670862,15,77.8252385337,0.1927395313,FALSE
"191",53,95722,95722,"2022/1/19",2022-02-08,39.0059103092,-121.0284624047,0,1,2.442e-14,286592703559941,13,72.9549308341,0.1781922051,FALSE
"192",54,93432,93432,"2021/11/17",2022-02-08,35.4719265985,-120.4710527247,0,1,2.5691e-13,27247361617626,21,85.61488272,0.2452844568,FALSE
"193",55,95526,95526,"2021/12/22",2022-02-08,40.4566703481,-123.6908484062,21.086591092,5,4.3532e-13,16080182296146,18,79.2350644468,0.2271721507,FALSE
"194",55,95526,95569,"2021/12/22",2022-02-08,40.4566703481,-123.6908484062,21.086591092,5,4.3532e-13,16080182296146,18,79.2350644468,0.2271721507,FALSE
"195",55,95526,95514,"2021/12/22",2022-02-08,40.4566703481,-123.6908484062,21.086591092,5,4.3532e-13,16080182296146,18,79.2350644468,0.2271721507,FALSE
"196",55,95526,95528,"2021/12/22",2022-02-08,40.4566703481,-123.6908484062,21.086591092,5,4.3532e-13,16080182296146,18,79.2350644468,0.2271721507,FALSE
"197",55,95526,95554,"2021/12/22",2022-02-08,40.4566703481,-123.6908484062,21.086591092,5,4.3532e-13,16080182296146,18,79.2350644468,0.2271721507,FALSE
"198",56,93430,93430,"2021/12/29",2022-02-08,35.4908247892,-120.9277139982,0,1,4.5353e-13,15434613166019,19,81.0863509993,0.2343181037,FALSE
"199",57,95614,95614,"2022/1/12",2022-02-08,38.8837386965,-120.9828688235,0,1,5.2691e-13,13284954653010,20,82.7667495623,0.2416429316,FALSE
"200",58,92617,92617,"2022/2/2",2022-02-08,33.6425123502,-117.841688182,0,1,1.21003e-12,5784970619615,20,81.6322431878,0.2450012301,FALSE
"201",59,93449,93449,"2022/1/26",2022-02-08,35.1578396674,-120.6522485335,0,1,1.41087e-12,4961472677305,18,77.6590974328,0.2317822457,FALSE
"202",60,96051,96051,"2021/12/8",2022-02-08,40.9325940844,-122.4031062791,23.3952970581,2,2.19591e-12,3187744313827,19,78.950251131,0.2406578792,FALSE
"203",60,96051,96033,"2021/12/8",2022-02-08,40.9325940844,-122.4031062791,23.3952970581,2,2.19591e-12,3187744313827,19,78.950251131,0.2406578792,FALSE
"204",61,96024,96024,"2021/12/22",2022-02-08,40.5754083676,-122.8904646451,18.1191050473,2,2.94587e-12,2376211456365,20,80.4122928186,0.248718191,FALSE
"205",61,96024,96052,"2021/12/22",2022-02-08,40.5754083676,-122.8904646451,18.1191050473,2,2.94587e-12,2376211456365,20,80.4122928186,0.248718191,FALSE
"206",62,96088,96088,"2022/1/26",2022-02-08,40.509875488,-121.8794581561,22.5234253909,6,5.89651e-12,1187143807934,17,73.8331052244,0.2302490184,FALSE
"207",62,96088,96059,"2022/1/26",2022-02-08,40.509875488,-121.8794581561,22.5234253909,6,5.89651e-12,1187143807934,17,73.8331052244,0.2302490184,FALSE
"208",62,96088,96096,"2022/1/26",2022-02-08,40.509875488,-121.8794581561,22.5234253909,6,5.89651e-12,1187143807934,17,73.8331052244,0.2302490184,FALSE
"209",62,96088,96062,"2022/1/26",2022-02-08,40.509875488,-121.8794581561,22.5234253909,6,5.89651e-12,1187143807934,17,73.8331052244,0.2302490184,FALSE
"210",62,96088,96075,"2022/1/26",2022-02-08,40.509875488,-121.8794581561,22.5234253909,6,5.89651e-12,1187143807934,17,73.8331052244,0.2302490184,FALSE
"211",62,96088,96069,"2022/1/26",2022-02-08,40.509875488,-121.8794581561,22.5234253909,6,5.89651e-12,1187143807934,17,73.8331052244,0.2302490184,FALSE
"212",63,94971,94971,"2021/11/17",2022-02-08,38.2417786236,-122.91514442,11.5198668585,5,5.98366e-12,1169852953525,19,77.5831472153,0.2448985467,FALSE
"213",63,94971,94929,"2021/11/17",2022-02-08,38.2417786236,-122.91514442,11.5198668585,5,5.98366e-12,1169852953525,19,77.5831472153,0.2448985467,FALSE
"214",63,94971,94972,"2021/11/17",2022-02-08,38.2417786236,-122.91514442,11.5198668585,5,5.98366e-12,1169852953525,19,77.5831472153,0.2448985467,FALSE
"215",63,94971,94940,"2021/11/17",2022-02-08,38.2417786236,-122.91514442,11.5198668585,5,5.98366e-12,1169852953525,19,77.5831472153,0.2448985467,FALSE
"216",63,94971,94922,"2021/11/17",2022-02-08,38.2417786236,-122.91514442,11.5198668585,5,5.98366e-12,1169852953525,19,77.5831472153,0.2448985467,FALSE
"217",64,93562,93562,"2021/12/8",2022-02-08,35.7480829425,-117.3808233489,0,1,6.20282e-12,1128519684682,18,75.6606573339,0.2379043566,FALSE
"218",65,93601,93601,"2021/12/8",2022-02-08,37.3937716097,-119.7444095443,0,1,7.94453e-12,881108957534,16,71.5166235894,0.2237242084,FALSE
"219",66,95245,95245,"2021/12/8",2022-02-08,38.2979422997,-120.6213179436,0,1,8.42659e-12,830703488580,17,73.3536694761,0.2317539139,FALSE
"220",67,93283,93283,"2021/12/22",2022-02-08,35.5694103301,-118.2764878607,0,1,9.1791e-12,762601838254,18,75.1290058111,0.2395878903,FALSE
"221",68,95726,95726,"2022/2/2",2022-02-08,38.8033483447,-120.5164422083,23.2987031495,3,2.518541e-11,277938703034,17,71.8773871227,0.236513884,FALSE
"222",68,95726,95709,"2022/2/2",2022-02-08,38.8033483447,-120.5164422083,23.2987031495,3,2.518541e-11,277938703034,17,71.8773871227,0.236513884,FALSE
"223",68,95726,95636,"2022/2/2",2022-02-08,38.8033483447,-120.5164422083,23.2987031495,3,2.518541e-11,277938703034,17,71.8773871227,0.236513884,FALSE
"224",69,95446,95446,"2022/1/19",2022-02-08,38.5266022825,-123.0041835014,0,1,2.82826e-11,247502010949,18,73.5957607945,0.2445793046,FALSE
"225",70,92283,92283,"2021/12/15",2022-02-08,32.937613306,-114.7472183704,0,1,2.852629e-11,245387654736,13,63.9500831672,0.2032835511,FALSE
"226",71,93523,93523,"2022/1/12",2022-02-08,34.9308970862,-117.8502739694,5.1809624156,2,6.21343e-11,112659195619,17,70.6526898649,0.2406136275,FALSE
"227",71,93523,93524,"2022/1/12",2022-02-08,34.9308970862,-117.8502739694,5.1809624156,2,6.21343e-11,112659195619,17,70.6526898649,0.2406136275,FALSE
"228",72,92285,92285,"2022/1/5",2022-02-08,34.3401875331,-116.5404816421,13.3032319561,2,7.711676e-11,90771451417,16,68.4738679993,0.2336657833,FALSE
"229",72,92285,92268,"2022/1/5",2022-02-08,34.3401875331,-116.5404816421,13.3032319561,2,7.711676e-11,90771451417,16,68.4738679993,0.2336657833,FALSE
"230",73,95030,95030,"2022/2/2",2022-02-08,37.222787719,-121.983279258,0,1,1.2457491e-10,56191091993,14,63.9928051646,0.2187745945,FALSE
"231",74,92014,92014,"2022/2/2",2022-02-08,32.9664727496,-117.249006127,0,1,3.8616077e-10,18127165013,15,64.4057844724,0.2328983355,FALSE
"232",75,95903,95903,"2021/12/15",2022-02-08,39.1023862202,-121.3683774621,0,1,1.29269717e-09,5415034669,15,62.7728547954,0.2389567919,FALSE
"233",76,95664,95664,"2021/12/15",2022-02-08,38.7989820783,-121.0506606102,0,1,1.29669053e-09,5398358223,14,60.8740993569,0.2299828687,FALSE
"234",77,95742,95742,"2021/12/15",2022-02-08,38.575062036,-121.1982808128,0,1,3.17570636e-09,2204234018,0,25.3727976733,0,FALSE
"235",78,95432,95432,"2022/1/19",2022-02-08,39.1052045084,-123.6402053033,19.7968917043,7,3.61150265e-09,1938251380,7,45.3137985387,0.1544783317,FALSE
"236",78,95432,95463,"2022/1/19",2022-02-08,39.1052045084,-123.6402053033,19.7968917043,7,3.61150265e-09,1938251380,7,45.3137985387,0.1544783317,FALSE
"237",78,95432,95466,"2022/1/19",2022-02-08,39.1052045084,-123.6402053033,19.7968917043,7,3.61150265e-09,1938251380,7,45.3137985387,0.1544783317,FALSE
"238",78,95432,95410,"2022/1/19",2022-02-08,39.1052045084,-123.6402053033,19.7968917043,7,3.61150265e-09,1938251380,7,45.3137985387,0.1544783317,FALSE
"239",78,95432,95459,"2022/1/19",2022-02-08,39.1052045084,-123.6402053033,19.7968917043,7,3.61150265e-09,1938251380,7,45.3137985387,0.1544783317,FALSE
"240",78,95432,95427,"2022/1/19",2022-02-08,39.1052045084,-123.6402053033,19.7968917043,7,3.61150265e-09,1938251380,7,45.3137985387,0.1544783317,FALSE
"241",78,95432,95456,"2022/1/19",2022-02-08,39.1052045084,-123.6402053033,19.7968917043,7,3.61150265e-09,1938251380,7,45.3137985387,0.1544783317,FALSE
"242",79,94508,94508,"2022/1/19",2022-02-08,38.5767760224,-122.4442174271,0,1,1.150604623e-08,608375793,13,56.0370198774,0.231989496,FALSE
"243",80,91024,91024,"2022/2/2",2022-02-08,34.1687202866,-118.0503385225,0,1,1.41610077e-08,494315104,11,51.892986133,0.2119746968,FALSE
"244",81,92327,92327,"2022/1/12",2022-02-08,34.8629575477,-116.8620169061,5.5873040893,2,1.509608094e-08,463696507,13,55.6715094555,0.2335126194,FALSE
"245",81,92327,92398,"2022/1/12",2022-02-08,34.8629575477,-116.8620169061,5.5873040893,2,1.509608094e-08,463696507,13,55.6715094555,0.2335126194,FALSE
"246",82,95920,95920,"2022/2/2",2022-02-08,39.4607411554,-121.9370100127,19.7637205401,6,2.211180217e-08,316573020,9,47.3027448605,0.1902638003,FALSE
"247",82,95920,95974,"2022/2/2",2022-02-08,39.4607411554,-121.9370100127,19.7637205401,6,2.211180217e-08,316573020,9,47.3027448605,0.1902638003,FALSE
"248",82,95920,95970,"2022/2/2",2022-02-08,39.4607411554,-121.9370100127,19.7637205401,6,2.211180217e-08,316573020,9,47.3027448605,0.1902638003,FALSE
"249",82,95920,95917,"2022/2/2",2022-02-08,39.4607411554,-121.9370100127,19.7637205401,6,2.211180217e-08,316573020,9,47.3027448605,0.1902638003,FALSE
"250",82,95920,95943,"2022/2/2",2022-02-08,39.4607411554,-121.9370100127,19.7637205401,6,2.211180217e-08,316573020,9,47.3027448605,0.1902638003,FALSE
"251",82,95920,95938,"2022/2/2",2022-02-08,39.4607411554,-121.9370100127,19.7637205401,6,2.211180217e-08,316573020,9,47.3027448605,0.1902638003,FALSE
"252",83,95497,95497,"2022/1/19",2022-02-08,38.7165469727,-123.45263743,13.4235011818,3,5.409361992e-08,129405279,13,53.9436420065,0.2409922563,FALSE
"253",83,95497,95412,"2022/1/19",2022-02-08,38.7165469727,-123.45263743,13.4235011818,3,5.409361992e-08,129405279,13,53.9436420065,0.2409922563,FALSE
"254",83,95497,95445,"2022/1/19",2022-02-08,38.7165469727,-123.45263743,13.4235011818,3,5.409361992e-08,129405279,13,53.9436420065,0.2409922563,FALSE
"255",84,93426,93426,"2021/12/22",2022-02-08,35.8464153343,-120.9413320296,0,1,2.0786691868e-07,33675392,13,52.1018492312,0.2495112974,FALSE
"256",85,95527,95527,"2021/12/8",2022-02-08,40.8533938109,-123.43174168,6.1579151054,2,3.0214249958e-07,23167876,12,49.7284049332,0.2413107763,FALSE
"257",85,95527,95563,"2021/12/8",2022-02-08,40.8533938109,-123.43174168,6.1579151054,2,3.0214249958e-07,23167876,12,49.7284049332,0.2413107763,FALSE
"258",86,95465,95465,"2022/1/12",2022-02-08,38.4064114896,-123.0194810895,0,1,8.381886959e-07,8351341,9,42.6080720389,0.2112275813,FALSE
"259",87,93518,93518,"2021/12/15",2022-02-08,35.3700706508,-118.4612299821,0,1,1.96979653777e-06,3553667,4,30.9117385381,0.1294006804,FALSE
"260",88,93928,93928,"2021/12/1",2022-02-08,36.0324036587,-121.2395277268,0,1,4.02959085644e-06,1737149,9,40.538428611,0.2220115655,FALSE
"261",89,95536,95536,"2022/1/19",2022-02-08,40.5169461003,-124.2743695422,0,1,9.52449604985e-06,734947,10,41.2836901206,0.2422264088,FALSE
"262",90,93532,93532,"2022/1/19",2022-02-08,34.6847122503,-118.5441932893,0,1,2.297836329113e-05,304634,9,38.2077063103,0.2355545744,FALSE
"263",91,92661,92661,"2022/1/26",2022-02-08,33.6001931283,-117.90234323,0,1,7.942989315923e-05,88128,7,32.7060624274,0.2140275986,FALSE
"264",92,90401,90401,"2022/1/26",2022-02-08,34.0141913753,-118.4941198844,0,1,0.00012257878151312,57106,0,14.4664820602,0,FALSE
"265",93,93921,93921,"2022/1/26",2022-02-08,36.5534608319,-121.9241046947,0,1,0.00020074742388521,34870,7,31.4813651696,0.2223537627,FALSE
"266",94,94511,94511,"2022/1/26",2022-02-08,38.0290031662,-121.6405673697,0,1,0.00022052974308207,31742,2,20.5160525125,0.0974846403,FALSE
"267",95,93452,93452,"2022/2/2",2022-02-08,35.7095138937,-121.2078238671,20.8460427054,2,0.00030248708877967,23141,7,30.935472981,0.2262774519,FALSE
"268",95,93452,93428,"2022/2/2",2022-02-08,35.7095138937,-121.2078238671,20.8460427054,2,0.00030248708877967,23141,7,30.935472981,0.2262774519,FALSE
"269",96,95551,95551,"2022/1/26",2022-02-08,40.6694633116,-124.2212421682,0,1,0.00033014976660517,21202,0,13.4431885043,0,FALSE
"270",97,95658,95658,"2022/2/2",2022-02-08,38.8796388049,-121.1539573992,0,1,0.00039752938034066,17609,8,32.4544773318,0.2464991168,FALSE
"271",98,95255,95255,"2022/1/12",2022-02-08,38.419661614,-120.4759146443,5.1341878328,2,0.00047749974619149,14660,8,32.2028922362,0.2484248912,FALSE
"272",98,95255,95257,"2022/1/12",2022-02-08,38.419661614,-120.4759146443,5.1341878328,2,0.00047749974619149,14660,8,32.2028922362,0.2484248912,FALSE
"273",99,92328,92328,"2021/11/24",2022-02-08,36.5289687374,-116.8704327268,0,1,0.00050460963361609,13872,3,21.979450454,0.1364911287,FALSE
"274",100,95543,95543,"2021/12/8",2022-02-08,41.8713401545,-123.8622524008,0,1,0.00055625587778674,12584,7,30.1190081425,0.2324113718,FALSE
"275",101,92309,92309,"2021/12/15",2022-02-08,35.2163967476,-116.1302614644,0,1,0.00062577757935023,11186,3,21.7217622159,0.1381103416,FALSE
"276",102,93920,93920,"2022/1/12",2022-02-08,36.1095179459,-121.5616179533,0,1,0.00099311786276746,7049,7,29.3357715241,0.2386165298,FALSE
"277",103,90290,90290,"2022/2/2",2022-02-08,34.095872041,-118.6070799004,0,1,0.00140101563654593,4996,6,26.9670741147,0.222493548,FALSE
"278",104,96055,96055,"2022/2/2",2022-02-08,40.0848357033,-122.0354773756,0,1,0.00144452827971098,4846,2,18.3514713127,0.1089830873,FALSE
"279",105,93254,93254,"2022/1/19",2022-02-08,34.9486555559,-119.7710655956,33.122636579,2,0.00235499640773096,2972,5,24.3230571666,0.2055662644,FALSE
"280",105,93254,93441,"2022/1/19",2022-02-08,34.9486555559,-119.7710655956,33.122636579,2,0.00235499640773096,2972,5,24.3230571666,0.2055662644,FALSE
"281",106,96086,96086,"2022/1/26",2022-02-08,41.8745472071,-123.2203359532,30.032196554,5,0.00306240804883129,2286,1,14.8387737515,0.0673910134,FALSE
"282",106,96086,96049,"2022/1/26",2022-02-08,41.8745472071,-123.2203359532,30.032196554,5,0.00306240804883129,2286,1,14.8387737515,0.0673910134,FALSE
"283",106,96086,96085,"2022/1/26",2022-02-08,41.8745472071,-123.2203359532,30.032196554,5,0.00306240804883129,2286,1,14.8387737515,0.0673910134,FALSE
"284",106,96086,96050,"2022/1/26",2022-02-08,41.8745472071,-123.2203359532,30.032196554,5,0.00306240804883129,2286,1,14.8387737515,0.0673910134,FALSE
"285",106,96086,96039,"2022/1/26",2022-02-08,41.8745472071,-123.2203359532,30.032196554,5,0.00306240804883129,2286,1,14.8387737515,0.0673910134,FALSE
"286",107,96038,96038,"2021/12/22",2022-02-08,41.6089244513,-122.5464344299,0,1,0.00991141293338238,706,6,24.3230571666,0.2466795173,FALSE
"287",108,93243,93243,"2022/1/19",2022-02-08,34.7768821515,-118.8013955316,0,1,0.013,538,5,21.8166999879,0.2291822321,FALSE
"288",109,93526,93526,"2022/1/19",2022-02-08,36.8107477892,-118.2850960738,0,1,0.019,368,0,8.9573787809,0,FALSE
"289",110,96142,96142,"2022/1/5",2022-02-08,38.9995030344,-120.1258349484,0,1,0.026,269,5,21.0049820379,0.2380387658,FALSE
"290",111,95420,95420,"2022/2/2",2022-02-08,39.3673470949,-123.8063640341,7.5267566314,2,0.036,194,2,14.3878193349,0.1390064716,FALSE
"291",111,95420,95460,"2022/2/2",2022-02-08,39.3673470949,-123.8063640341,7.5267566314,2,0.036,194,2,14.3878193349,0.1390064716,FALSE
"292",112,96091,96091,"2022/1/12",2022-02-08,41.0358147506,-122.7881581794,0,1,0.046,152,1,11.7343086097,0.0852201892,FALSE
"293",113,94592,94592,"2022/1/12",2022-02-08,38.0919751635,-122.2746742178,0,1,0.054,130,4,18.0761517741,0.2212860375,FALSE
"294",114,92239,92239,"2021/11/17",2022-02-08,33.7647630229,-115.4702566437,0,1,0.147,48,2,12.9305245359,0.1546727663,FALSE
"295",115,92347,92347,"2022/1/5",2022-02-08,34.9544839632,-117.2223424145,0,1,0.178,39,4,16.6615789725,0.2400732852,FALSE
"296",116,93512,93512,"2021/12/8",2022-02-08,37.8926116976,-118.5647004627,0,1,0.189,37,0,6.8951947494,0,FALSE
"297",117,93544,93544,"2022/1/19",2022-02-08,34.4930110311,-117.7543274871,0,1,0.19,37,4,16.5761349777,0.2413107763,FALSE
"298",118,95555,95555,"2021/12/22",2022-02-08,41.3010727171,-123.9905741816,0,1,0.204,34,3,14.5207322156,0.2066011518,FALSE
"299",119,95675,95675,"2021/12/29",2022-02-08,38.5447000205,-120.7404999354,0,1,0.249,28,4,16.1204336725,0.2481322824,FALSE
"300",120,93549,93549,"2022/2/2",2022-02-08,36.1981472538,-117.9490300283,41.1248758006,5,0.266,26,4,16.044483455,0.2493068731,FALSE
"301",120,93549,93527,"2022/2/2",2022-02-08,36.1981472538,-117.9490300283,41.1248758006,5,0.266,26,4,16.044483455,0.2493068731,FALSE
"302",120,93549,93530,"2022/2/2",2022-02-08,36.1981472538,-117.9490300283,41.1248758006,5,0.266,26,4,16.044483455,0.2493068731,FALSE
"303",120,93549,93522,"2022/2/2",2022-02-08,36.1981472538,-117.9490300283,41.1248758006,5,0.266,26,4,16.044483455,0.2493068731,FALSE
"304",120,93549,93545,"2022/2/2",2022-02-08,36.1981472538,-117.9490300283,41.1248758006,5,0.266,26,4,16.044483455,0.2493068731,FALSE
"305",121,93531,93531,"2022/1/12",2022-02-08,35.2160356273,-118.5899843436,0,1,0.283,25,0,6.417793382,0,FALSE
"306",122,95918,95918,"2022/2/2",2022-02-08,39.296444205,-121.3334562901,0,1,0.32,22,3,13.8371802577,0.2168071778,FALSE
"307",123,90021,90021,"2022/1/5",2022-02-08,34.0293396302,-118.2387681277,0,1,0.38,18,0,5.9912515353,0,FALSE
"308",124,92282,92282,"2022/1/26",2022-02-08,33.9654897597,-116.6587072039,0,1,0.486,14,3,13.0254623078,0.2303181207,FALSE
"309",125,93954,93954,"2022/1/26",2022-02-08,36.1331251007,-120.9420597449,0,1,0.615,11,0,5.2310712329,0,FALSE
"310",126,93553,93553,"2022/2/2",2022-02-08,34.4224563069,-117.9055344793,0,1,0.683,10,1,8.1124326108,0.1232675879,FALSE
"311",127,96146,96146,"2022/2/2",2022-02-08,39.1984378935,-120.2389697648,12.477821663,3,0.775,9,2,9.9589722747,0.2008239349,FALSE
"312",127,96146,96145,"2022/2/2",2022-02-08,39.1984378935,-120.2389697648,12.477821663,3,0.775,9,2,9.9589722747,0.2008239349,FALSE
"313",127,96146,96140,"2022/2/2",2022-02-08,39.1984378935,-120.2389697648,12.477821663,3,0.775,9,2,9.9589722747,0.2008239349,FALSE
"314",128,94586,94586,"2021/12/22",2022-02-08,37.5737890346,-121.8513160022,0,1,0.841,8,2,9.579899314,0.2087704614,FALSE
"315",129,95939,95939,"2021/12/15",2022-02-08,39.5633102644,-122.5929441994,0,1,0.915,8,0,4.1026680009,0,FALSE
"316",130,95251,95251,"2022/1/19",2022-02-08,38.0823479389,-120.4547298499,0,1,0.942,7,2,8.9004161178,0.2247085949,FALSE
"317",131,95950,95950,"2022/1/12",2022-02-08,39.0439651526,-121.920933638,0,1,0.963,7,1,6.6456440346,0.1504745055,FALSE
"318",132,96047,96047,"2022/2/2",2022-02-08,40.4643133493,-122.6639366169,18.194566666,2,0.966,7,1,6.6124158144,0.1512306588,FALSE
"319",132,96047,96087,"2022/2/2",2022-02-08,40.4643133493,-122.6639366169,18.194566666,2,0.966,7,1,6.6124158144,0.1512306588,FALSE
"320",133,95607,95607,"2022/1/26",2022-02-08,38.7915169196,-122.1273287205,0,1,0.969,7,0,3.6930793278,0,FALSE
"321",134,95567,95567,"2022/2/2",2022-02-08,41.9504194529,-124.1170308074,0,1,0.971,7,2,8.5538932502,0.2338116623,FALSE
"322",135,95674,95674,"2022/2/2",2022-02-08,38.9541564156,-121.4818639751,0,1,0.972,7,0,3.6408635532,0,FALSE
"323",136,95830,95830,"2022/2/2",2022-02-08,38.4941620671,-121.2724139859,0,1,0.988,7,0,3.4842162296,0,FALSE
"324",137,95681,95681,"2022/2/2",2022-02-08,38.9980127743,-121.3529098895,0,1,0.998,7,1,5.9146231908,0.1690724781,FALSE
"325",138,95317,95317,"2022/2/2",2022-02-08,37.1272540017,-120.5150311524,0,1,0.998,7,1,5.7105069812,0.1751158003,FALSE
