"","CLUSTER","LOC_ID_col","LOC_ID_gis","START_DATE","END_DATE","LATITUDE","LONGITUDE","RADIUS","NUMBER_LOC","P_VALUE","RECURR_INT","OBSERVED","EXPECTED","ODE","GINI_CLUST"
"179",9,96065,96069,"2022/2/2",2022-02-08,40.8881941195,-121.8808430057,30.1565068049,8,3.885e-12,1801800210990,1,36.4798388613,0.0274124018,FALSE
"180",9,96065,96096,"2022/2/2",2022-02-08,40.8881941195,-121.8808430057,30.1565068049,8,3.885e-12,1801800210990,1,36.4798388613,0.0274124018,FALSE
"181",9,96065,96008,"2022/2/2",2022-02-08,40.8881941195,-121.8808430057,30.1565068049,8,3.885e-12,1801800210990,1,36.4798388613,0.0274124018,FALSE
"182",9,96065,96016,"2022/2/2",2022-02-08,40.8881941195,-121.8808430057,30.1565068049,8,3.885e-12,1801800210990,1,36.4798388613,0.0274124018,FALSE
"183",10,94020,94020,"2022/2/2",2022-02-08,37.2842225482,-122.2283072195,10.5482572063,3,9.32321e-12,750814456311,3,41.8770511951,0.0716382819,FALSE
"184",10,94020,94021,"2022/2/2",2022-02-08,37.2842225482,-122.2283072195,10.5482572063,3,9.32321e-12,750814456311,3,41.8770511951,0.0716382819,FALSE
"185",10,94020,94028,"2022/2/2",2022-02-08,37.2842225482,-122.2283072195,10.5482572063,3,9.32321e-12,750814456311,3,41.8770511951,0.0716382819,FALSE
"186",11,92242,92242,"2022/1/5",2022-02-08,34.1651586438,-114.3196712311,0,1,5.545816e-10,12622128040,1,31.1395891907,0.0321134615,FALSE
"187",12,96135,96135,"2022/1/19",2022-02-08,39.8086828585,-120.2056549995,18.9836174072,4,2.75769041e-09,2538356001,3,35.4328108624,0.0846672879,FALSE
"188",12,96135,96105,"2022/1/19",2022-02-08,39.8086828585,-120.2056549995,18.9836174072,4,2.75769041e-09,2538356001,3,35.4328108624,0.0846672879,FALSE
"189",12,96135,96129,"2022/1/19",2022-02-08,39.8086828585,-120.2056549995,18.9836174072,4,2.75769041e-09,2538356001,3,35.4328108624,0.0846672879,FALSE
"190",12,96135,96118,"2022/1/19",2022-02-08,39.8086828585,-120.2056549995,18.9836174072,4,2.75769041e-09,2538356001,3,35.4328108624,0.0846672879,FALSE
"191",13,95916,95916,"2022/1/5",2022-02-08,39.6607260182,-121.3635960226,0,1,3.78844056e-09,1847725967,2,32.2551080108,0.0620056829,FALSE
"192",14,93437,93437,"2022/1/26",2022-02-08,34.7373563247,-120.5434859334,14.2380140318,2,1.464474231e-08,477987243,3,33.5225272659,0.0894920594,FALSE
"193",14,93437,93429,"2022/1/26",2022-02-08,34.7373563247,-120.5434859334,14.2380140318,2,1.464474231e-08,477987243,3,33.5225272659,0.0894920594,FALSE
"194",15,94939,94939,"2022/2/2",2022-02-08,37.9371670172,-122.5340713427,0,1,5.376177103e-08,130204044,3,32.0272573582,0.0936702124,FALSE
"195",16,96023,96023,"2022/1/5",2022-02-08,41.9268537013,-121.9070370442,0,1,1.5516594254e-07,45112992,2,28.1015804891,0.0711703742,FALSE
"196",17,92327,92327,"2022/1/26",2022-02-08,34.8629575477,-116.8620169061,5.5873040893,2,1.9652539096e-07,35618807,2,27.8357547278,0.0718500367,FALSE
"197",17,92327,92398,"2022/1/26",2022-02-08,34.8629575477,-116.8620169061,5.5873040893,2,1.9652539096e-07,35618807,2,27.8357547278,0.0718500367,FALSE
"198",18,95410,95410,"2022/1/19",2022-02-08,39.2061474426,-123.6926410012,7.9293495179,2,8.9008982473e-07,7864375,2,26.1316217217,0.076535625,FALSE
"199",18,95410,95456,"2022/1/19",2022-02-08,39.2061474426,-123.6926410012,7.9293495179,2,8.9008982473e-07,7864375,2,26.1316217217,0.076535625,FALSE
"200",19,95595,95595,"2022/1/5",2022-02-08,40.1167287038,-123.4245537973,27.3894009949,4,2.48385513357e-06,2818200,2,24.9686340157,0.0801004972,FALSE
"201",19,95595,95511,"2022/1/5",2022-02-08,40.1167287038,-123.4245537973,27.3894009949,4,2.48385513357e-06,2818200,2,24.9686340157,0.0801004972,FALSE
"202",19,95595,95552,"2022/1/5",2022-02-08,40.1167287038,-123.4245537973,27.3894009949,4,2.48385513357e-06,2818200,2,24.9686340157,0.0801004972,FALSE
"203",19,95595,95514,"2022/1/5",2022-02-08,40.1167287038,-123.4245537973,27.3894009949,4,2.48385513357e-06,2818200,2,24.9686340157,0.0801004972,FALSE
"204",20,96009,96009,"2022/1/26",2022-02-08,41.0634713987,-121.0410444767,20.7610854891,4,4.90504957429e-06,1427101,1,21.2660609107,0.047023283,FALSE
"205",20,96009,96068,"2022/1/26",2022-02-08,41.0634713987,-121.0410444767,20.7610854891,4,4.90504957429e-06,1427101,1,21.2660609107,0.047023283,FALSE
"206",20,96009,96006,"2022/1/26",2022-02-08,41.0634713987,-121.0410444767,20.7610854891,4,4.90504957429e-06,1427101,1,21.2660609107,0.047023283,FALSE
"207",20,96009,96056,"2022/1/26",2022-02-08,41.0634713987,-121.0410444767,20.7610854891,4,4.90504957429e-06,1427101,1,21.2660609107,0.047023283,FALSE
"208",21,96107,96107,"2022/1/19",2022-02-08,38.4802845986,-119.4727802407,0,1,1.073321372125e-05,652181,1,20.4068740748,0.0490030955,FALSE
"209",22,96104,96104,"2022/1/5",2022-02-08,41.5161460616,-120.1291535497,0,1,1.576476302378e-05,444028,1,19.9844009897,0.050039028,FALSE
"210",23,96103,96103,"2022/1/19",2022-02-08,39.8011770129,-120.6608409138,0,1,1.624842042813e-05,430811,1,19.9511727696,0.0501223668,FALSE
"211",24,93432,93432,"2022/1/19",2022-02-08,35.4719265985,-120.4710527247,0,1,5.613535047055e-05,124699,2,21.40372068,0.0934416978,FALSE
"212",25,90401,90401,"2022/1/26",2022-02-08,34.0141913753,-118.4941198844,0,1,6.774915401442e-05,103322,0,14.4664820602,0,FALSE
"213",26,94511,94511,"2022/1/26",2022-02-08,38.0290031662,-121.6405673697,0,1,0.0001210811216722,57812,2,20.5160525125,0.0974846403,FALSE
"214",27,95551,95551,"2022/1/26",2022-02-08,40.6694633116,-124.2212421682,0,1,0.00018044550295604,38793,0,13.4431885043,0,FALSE
"215",28,94923,94923,"2022/2/2",2022-02-08,38.3416253263,-123.030988742,7.2688381838,3,0.00071978519018601,9725,1,15.7549232506,0.0634722229,FALSE
"216",28,94923,94922,"2022/2/2",2022-02-08,38.3416253263,-123.030988742,7.2688381838,3,0.00071978519018601,9725,1,15.7549232506,0.0634722229,FALSE
"217",28,94923,95465,"2022/2/2",2022-02-08,38.3416253263,-123.030988742,7.2688381838,3,0.00071978519018601,9725,1,15.7549232506,0.0634722229,FALSE
"218",29,96086,96086,"2022/1/26",2022-02-08,41.8745472071,-123.2203359532,30.032196554,5,0.0016331025595745,4286,1,14.8387737515,0.0673910134,FALSE
"219",29,96086,96049,"2022/1/26",2022-02-08,41.8745472071,-123.2203359532,30.032196554,5,0.0016331025595745,4286,1,14.8387737515,0.0673910134,FALSE
"220",29,96086,96085,"2022/1/26",2022-02-08,41.8745472071,-123.2203359532,30.032196554,5,0.0016331025595745,4286,1,14.8387737515,0.0673910134,FALSE
"221",29,96086,96050,"2022/1/26",2022-02-08,41.8745472071,-123.2203359532,30.032196554,5,0.0016331025595745,4286,1,14.8387737515,0.0673910134,FALSE
"222",29,96086,96039,"2022/1/26",2022-02-08,41.8745472071,-123.2203359532,30.032196554,5,0.0016331025595745,4286,1,14.8387737515,0.0673910134,FALSE
"223",30,93633,93633,"2022/2/2",2022-02-08,36.7930546644,-118.722697206,38.9869538565,7,0.00176242373703273,3972,1,14.7533297568,0.0677813088,FALSE
"224",30,93633,93628,"2022/2/2",2022-02-08,36.7930546644,-118.722697206,38.9869538565,7,0.00176242373703273,3972,1,14.7533297568,0.0677813088,FALSE
"225",30,93633,93262,"2022/2/2",2022-02-08,36.7930546644,-118.722697206,38.9869538565,7,0.00176242373703273,3972,1,14.7533297568,0.0677813088,FALSE
"226",30,93633,93603,"2022/2/2",2022-02-08,36.7930546644,-118.722697206,38.9869538565,7,0.00176242373703273,3972,1,14.7533297568,0.0677813088,FALSE
"227",30,93633,93641,"2022/2/2",2022-02-08,36.7930546644,-118.722697206,38.9869538565,7,0.00176242373703273,3972,1,14.7533297568,0.0677813088,FALSE
"228",30,93633,93271,"2022/2/2",2022-02-08,36.7930546644,-118.722697206,38.9869538565,7,0.00176242373703273,3972,1,14.7533297568,0.0677813088,FALSE
"229",30,93633,93526,"2022/2/2",2022-02-08,36.7930546644,-118.722697206,38.9869538565,7,0.00176242373703273,3972,1,14.7533297568,0.0677813088,FALSE
"230",31,91931,91931,"2022/1/5",2022-02-08,32.8463674315,-116.5577180248,0,1,0.00211401971807179,3311,1,14.5492135472,0.0687322374,FALSE
"231",32,95412,95412,"2022/1/26",2022-02-08,38.7134336387,-123.3498102603,8.922569203,2,0.00214100168377718,3269,1,14.5349728814,0.068799578,FALSE
"232",32,95412,95497,"2022/1/26",2022-02-08,38.7134336387,-123.3498102603,8.922569203,2,0.00214100168377718,3269,1,14.5349728814,0.068799578,FALSE
"233",33,92066,92066,"2022/2/2",2022-02-08,33.219365689,-116.5352492801,14.8148494413,2,0.00270460251368421,2588,0,10.614042901,0,FALSE
"234",33,92066,92086,"2022/2/2",2022-02-08,33.219365689,-116.5352492801,14.8148494413,2,0.00270460251368421,2588,0,10.614042901,0,FALSE
"235",34,93254,93254,"2022/2/2",2022-02-08,34.9486555559,-119.7710655956,36.0766594371,3,0.00350290758699778,1998,0,10.343470251,0,FALSE
"236",34,93254,93441,"2022/2/2",2022-02-08,34.9486555559,-119.7710655956,36.0766594371,3,0.00350290758699778,1998,0,10.343470251,0,FALSE
"237",34,93254,93224,"2022/2/2",2022-02-08,34.9486555559,-119.7710655956,36.0766594371,3,0.00350290758699778,1998,0,10.343470251,0,FALSE
"238",35,92309,92309,"2022/1/5",2022-02-08,35.2163967476,-116.1302614644,0,1,0.00501529457179184,1396,1,13.576101385,0.0736588489,FALSE
"239",36,95563,95563,"2022/2/2",2022-02-08,40.876265932,-123.4984834492,13.7280179257,3,0.00857257930759459,817,1,12.9684996447,0.0771099223,FALSE
"240",36,95563,95527,"2022/2/2",2022-02-08,40.876265932,-123.4984834492,13.7280179257,3,0.00857257930759459,817,1,12.9684996447,0.0771099223,FALSE
"241",36,95563,95573,"2022/2/2",2022-02-08,40.876265932,-123.4984834492,13.7280179257,3,0.00857257930759459,817,1,12.9684996447,0.0771099223,FALSE
"242",37,96059,96059,"2022/1/5",2022-02-08,40.4274732367,-121.8322595513,0,1,0.00939701936123161,745,1,12.8640680955,0.0777359069,FALSE
"243",38,95975,95975,"2022/2/2",2022-02-08,39.2244117754,-121.1516198654,0,1,0.01,700,0,8.909909895,0,FALSE
"244",39,96014,96014,"2022/2/2",2022-02-08,41.3389464532,-122.7779311401,24.7707332814,3,0.011,636,1,12.3703916815,0.0808381841,FALSE
"245",39,96014,96034,"2022/2/2",2022-02-08,41.3389464532,-122.7779311401,24.7707332814,3,0.011,636,1,12.3703916815,0.0808381841,FALSE
"246",39,96014,96027,"2022/2/2",2022-02-08,41.3389464532,-122.7779311401,24.7707332814,3,0.011,636,1,12.3703916815,0.0808381841,FALSE
"247",40,96024,96024,"2022/1/19",2022-02-08,40.5754083676,-122.8904646451,0,1,0.015,467,1,12.047603257,0.0830040614,FALSE
"248",41,95981,95981,"2022/2/2",2022-02-08,39.6359951055,-121.0360343083,24.035401631,8,0.015,467,0,8.4833680482,0,FALSE
"249",41,95981,95930,"2022/2/2",2022-02-08,39.6359951055,-121.0360343083,24.035401631,8,0.015,467,0,8.4833680482,0,FALSE
"250",41,95981,95922,"2022/2/2",2022-02-08,39.6359951055,-121.0360343083,24.035401631,8,0.015,467,0,8.4833680482,0,FALSE
"251",41,95981,95944,"2022/2/2",2022-02-08,39.6359951055,-121.0360343083,24.035401631,8,0.015,467,0,8.4833680482,0,FALSE
"252",41,95981,95936,"2022/2/2",2022-02-08,39.6359951055,-121.0360343083,24.035401631,8,0.015,467,0,8.4833680482,0,FALSE
"253",41,95981,95941,"2022/2/2",2022-02-08,39.6359951055,-121.0360343083,24.035401631,8,0.015,467,0,8.4833680482,0,FALSE
"254",41,95981,95925,"2022/2/2",2022-02-08,39.6359951055,-121.0360343083,24.035401631,8,0.015,467,0,8.4833680482,0,FALSE
"255",41,95981,95956,"2022/2/2",2022-02-08,39.6359951055,-121.0360343083,24.035401631,8,0.015,467,0,8.4833680482,0,FALSE
"256",42,93562,93562,"2022/2/2",2022-02-08,35.7480829425,-117.3808233489,0,1,0.015,467,0,8.4067397038,0,FALSE
"257",43,96091,96091,"2022/1/12",2022-02-08,41.0358147506,-122.7881581794,0,1,0.018,389,1,11.7343086097,0.0852201892,FALSE
"258",44,95943,95943,"2022/1/26",2022-02-08,39.5857022055,-122.0366972704,0,1,0.018,389,0,8.2690799345,0,FALSE
"259",45,93601,93601,"2022/2/2",2022-02-08,37.3937716097,-119.7444095443,0,1,0.034,206,0,7.9462915099,0,FALSE
"260",46,92328,92328,"2022/1/5",2022-02-08,36.5289687374,-116.8704327268,0,1,0.088,80,1,10.3956860255,0.0961937478,FALSE
"261",47,93531,93531,"2022/1/12",2022-02-08,35.2160356273,-118.5899843436,0,1,0.156,45,0,6.417793382,0,FALSE
"262",48,95306,95306,"2022/1/26",2022-02-08,37.3840806304,-120.1290932563,0,1,0.2,35,0,6.2089302838,0,FALSE
"263",49,90021,90021,"2022/1/5",2022-02-08,34.0293396302,-118.2387681277,0,1,0.229,31,0,5.9912515353,0,FALSE
"264",50,93954,93954,"2022/1/26",2022-02-08,36.1331251007,-120.9420597449,0,1,0.403,17,0,5.2310712329,0,FALSE
"265",51,95970,95970,"2022/2/2",2022-02-08,39.4005674593,-122.060299959,12.5178964032,2,0.605,12,0,4.419353283,0,FALSE
"266",51,95970,95920,"2022/2/2",2022-02-08,39.4005674593,-122.060299959,12.5178964032,2,0.605,12,0,4.419353283,0,FALSE
"267",52,96120,96120,"2022/2/2",2022-02-08,38.7537295755,-119.8333549551,0,1,0.615,11,0,4.39561884,0,FALSE
"268",53,94938,94938,"2022/2/2",2022-02-08,38.0290704651,-122.7265268564,0,1,0.633,11,0,4.3671375084,0,FALSE
"269",54,92268,92268,"2022/1/26",2022-02-08,34.2220958208,-116.564252574,0,1,0.652,11,0,4.3196686225,0,FALSE
"270",55,92239,92239,"2022/1/12",2022-02-08,33.7647630229,-115.4702566437,0,1,0.653,11,0,4.3101748453,0,FALSE
"271",56,95569,95569,"2022/2/2",2022-02-08,40.3674599056,-123.85531575,10.5943041939,3,0.682,10,0,4.172515076,0,FALSE
"272",56,95569,95571,"2022/2/2",2022-02-08,40.3674599056,-123.85531575,10.5943041939,3,0.682,10,0,4.172515076,0,FALSE
"273",56,95569,95554,"2022/2/2",2022-02-08,40.3674599056,-123.85531575,10.5943041939,3,0.682,10,0,4.172515076,0,FALSE
"274",57,95979,95979,"2022/1/26",2022-02-08,39.3015159954,-122.5158509669,0,1,0.778,9,0,3.9304237576,0,FALSE
"275",58,93518,93518,"2022/2/2",2022-02-08,35.3700706508,-118.4612299821,0,1,0.802,9,0,3.8639673173,0,FALSE
"276",59,95345,95345,"2022/2/2",2022-02-08,37.5901831534,-119.9651928294,0,1,0.821,9,0,3.8070046541,0,FALSE
"277",60,95607,95607,"2022/1/26",2022-02-08,38.7915169196,-122.1273287205,0,1,0.846,8,0,3.6930793278,0,FALSE
"278",61,95674,95674,"2022/2/2",2022-02-08,38.9541564156,-121.4818639751,0,1,0.865,8,0,3.6408635532,0,FALSE
"279",62,95830,95830,"2022/2/2",2022-02-08,38.4941620671,-121.2724139859,0,1,0.924,8,0,3.4842162296,0,FALSE
"280",63,96038,96038,"2022/2/2",2022-02-08,41.6089244513,-122.5464344299,0,1,0.929,8,0,3.4747224524,0,FALSE
"281",64,94970,94970,"2022/2/2",2022-02-08,37.9145138097,-122.646895152,0,1,0.96,7,0,3.3133282401,0,FALSE
"282",65,93452,93452,"2022/2/2",2022-02-08,35.7095138937,-121.2078238671,0,1,0.982,7,0,3.1234526963,0,FALSE
"283",66,95227,95227,"2022/2/2",2022-02-08,38.2066654877,-121.0432468671,0,1,0.982,7,0,3.1044651419,0,FALSE
"284",67,95459,95459,"2022/2/2",2022-02-08,38.9811366282,-123.5908205222,0,1,0.983,7,0,3.0427555901,0,FALSE
"285",68,95251,95251,"2022/2/2",2022-02-08,38.0823479389,-120.4547298499,0,1,0.987,7,0,2.9668053726,0,FALSE
"286",69,93244,93244,"2022/1/26",2022-02-08,36.4669201612,-119.0155598205,0,1,0.987,7,0,2.9240833752,0,FALSE
"287",70,95675,95675,"2022/2/2",2022-02-08,38.5447000205,-120.7404999354,0,1,0.99,7,0,2.6867389454,0,FALSE
"288",71,96087,96087,"2022/2/2",2022-02-08,40.6239364399,-122.6159785284,0,1,0.994,7,0,2.5823073963,0,FALSE
"289",72,94973,94973,"2022/1/12",2022-02-08,38.0126969598,-122.6395983225,0,1,0.997,7,0,2.4982196555,0,FALSE
"290",73,95420,95420,"2022/2/2",2022-02-08,39.3673470949,-123.8063640341,0,1,0.997,7,0,2.4826227358,0,FALSE
"291",74,93524,93524,"2022/1/19",2022-02-08,34.9319873534,-117.9071267257,0,1,0.999,7,0,2.3497098551,0,FALSE
"292",75,95585,95585,"2022/2/2",2022-02-08,39.8447068674,-123.6570037507,0,1,0.999,7,0,2.1693280884,0,FALSE
