"","GEOID","RPL_theme1","RPL_theme2","RPL_theme3","RPL_theme4","RPL_themes","year","state"
"5089","06065042003",0.3312,0.5485,0.4683,0.6785,0.491,2020,"CA"
"5090","06065042004",0.1399,0.4945,0.4721,0.4148,0.3003,2020,"CA"
"5091","06065042005",0.2829,0.4305,0.4998,0.2575,0.3081,2020,"CA"
"5092","06065042007",0.4499,0.6945,0.1544,0.2802,0.413,2020,"CA"
"5093","06065042008",0.1745,0.3494,0.4106,0.4925,0.301,2020,"CA"
"5094","06065042009",0.8139,0.7237,0.6728,0.6325,0.7763,2020,"CA"
"5095","06065042010",0.9454,0.958,0.8095,0.6833,0.9352,2020,"CA"
"5096","06065042012",0.3105,0.1169,0.429,0.5413,0.3137,2020,"CA"
"5097","06065042015",0.087,0.0674,0.5006,0.0314,0.0244,2020,"CA"
"5098","06065042016",0.2428,0.7329,0.3847,0,0.1367,2020,"CA"
"5099","06065042017",0.26,0.2446,0.4583,0.074,0.1508,2020,"CA"
"5100","06065042018",0.1759,0.5569,0.3726,0.0088,0.0938,2020,"CA"
"5101","06065042206",0.5003,0.0834,0.4361,0.5026,0.3722,2020,"CA"
"5102","06065042207",0.1204,0.1468,0.2663,0.2869,0.1328,2020,"CA"
"5103","06065042208",0.0121,0.2637,0.2064,0.0536,0.0276,2020,"CA"
"5104","06065042209",0.9249,0.35,0.7192,0.9985,0.9456,2020,"CA"
"5105","06065042210",0.8538,0.04,0.5858,0.9285,0.6878,2020,"CA"
"5106","06065042212",0.6103,0.1993,0.6365,0.4258,0.4843,2020,"CA"
"5107","06065042213",0.5568,0.102,0.4406,0.733,0.4827,2020,"CA"
"5108","06065042214",0.3437,0.6131,0.5384,0.4531,0.4523,2020,"CA"
"5109","06065042217",0.2984,0.1374,0.2567,0.1563,0.1596,2020,"CA"
"5110","06065042300",0.6715,0.4312,0.6781,0.6009,0.6376,2020,"CA"
"5111","06065042401",0.1933,0.4099,0.4583,0.1498,0.203,2020,"CA"
"5112","06065042402",0.6005,0.3626,0.722,0.565,0.5808,2020,"CA"
"5113","06065042403",0.2015,0.1785,0.7405,0.1578,0.1863,2020,"CA"
"5114","06065042404",0.6898,0.7209,0.7461,0.1844,0.5818,2020,"CA"
"5115","06065042405",0.9709,0.7567,0.8696,0.5742,0.8774,2020,"CA"
"5116","06065042406",0.6645,0.4748,0.75,0.6684,0.6706,2020,"CA"
"5117","06065042407",0.6226,0.6654,0.655,0.4218,0.6081,2020,"CA"
"5118","06065042408",0.3924,0.6789,0.6262,0.1666,0.3934,2020,"CA"
"5119","06065042409",0.7318,0.4787,0.6588,0.0804,0.4711,2020,"CA"
"5120","06065042410",0.6299,0.4989,0.733,0.0348,0.3814,2020,"CA"
"5121","06065042411",0.6706,0.6717,0.5762,0.2166,0.5502,2020,"CA"
"5122","06065042412",0.4201,0.3238,0.4496,0.2721,0.3441,2020,"CA"
"5123","06065042505",0.9943,0.7464,0.8649,0.7982,0.9461,2020,"CA"
"5124","06065042507",0.786,0.5076,0.905,0.1827,0.6017,2020,"CA"
"5125","06065042508",0.6306,0.6208,0.91,0.5078,0.6591,2020,"CA"
"5126","06065042509",0.9331,0.9717,0.7481,0.6949,0.9346,2020,"CA"
"5127","06065042510",0.983,0.8093,0.886,0.274,0.8215,2020,"CA"
"5128","06065042511",0.961,0.6615,0.7674,0.6757,0.8649,2020,"CA"
"5129","06065042512",0.9251,0.8053,0.878,0.2742,0.7737,2020,"CA"
"5130","06065042513",0.894,0.7248,0.7594,0.1906,0.6877,2020,"CA"
"5131","06065042514",0.9606,0.8583,0.7743,0.6653,0.9072,2020,"CA"
"5132","06065042515",0.9621,0.7496,0.7862,0.7499,0.9044,2020,"CA"
"5133","06065042516",0.9407,0.7735,0.8796,0.698,0.892,2020,"CA"
"5134","06065042517",0.7536,0.9466,0.8252,0.5947,0.8286,2020,"CA"
"5135","06065042518",0.8306,0.8156,0.8436,0.6957,0.846,2020,"CA"
"5136","06065042519",0.7992,0.9196,0.8744,0.6589,0.8554,2020,"CA"
"5137","06065042520",0.9545,0.7914,0.91,0.5753,0.8789,2020,"CA"
"5138","06065042521",0.941,0.854,0.8483,0.751,0.9213,2020,"CA"
"5139","06065042522",0.5144,0.0441,0.5691,0.1072,0.199,2020,"CA"
"5140","06065042523",0.7765,0.6463,0.8483,0.3553,0.6817,2020,"CA"
"5141","06065042621",0.7215,0.5396,0.6634,0.1061,0.4959,2020,"CA"
"5142","06065042622",0.534,0.3317,0.6772,0.1514,0.3774,2020,"CA"
"5143","06065042623",0.4227,0.4129,0.6282,0.0523,0.2694,2020,"CA"
"5144","06065042624",0.5322,0.0732,0.6365,0.1578,0.2789,2020,"CA"
"5145","06065042625",0.5693,0.2666,0.8501,0.4228,0.5084,2020,"CA"
"5146","06065042626",0.5962,0.5641,0.897,0.5996,0.657,2020,"CA"
"5147","06065042627",0.7601,0.6269,0.8884,0.1756,0.611,2020,"CA"
"5148","06065042628",0.8382,0.8659,0.835,0.4006,0.7802,2020,"CA"
"5149","06065042629",0.6517,0.5438,0.8744,0.1028,0.4857,2020,"CA"
"5150","06065042630",0.6823,0.9024,0.8402,0.0839,0.5851,2020,"CA"
"5151","06065042631",0.9548,0.8629,0.8958,0.7006,0.923,2020,"CA"
"5152","06065042632",0.7949,0.304,0.8884,0.6848,0.7116,2020,"CA"
"5153","06065042708",0.4996,0.4196,0.4087,0.342,0.4286,2020,"CA"
"5154","06065042709",0.491,0.7826,0.3043,0.6459,0.5964,2020,"CA"
"5155","06065042711",0.5405,0.2948,0.1225,0.511,0.4336,2020,"CA"
"5156","06065042714",0.2183,0.1065,0.0688,0.1192,0.0793,2020,"CA"
"5157","06065042716",0.2312,0.5499,0.1486,0.1567,0.218,2020,"CA"
"5158","06065042717",0.6585,0.3439,0.4466,0.1633,0.4228,2020,"CA"
"5159","06065042719",0.6018,0.9323,0.6197,0.7053,0.7528,2020,"CA"
"5160","06065042720",0.8271,0.5648,0.5708,0.6764,0.7488,2020,"CA"
"5161","06065042723",0.6729,0.9357,0.5419,0.4384,0.701,2020,"CA"
"5162","06065042724",0.3163,0.1529,0.4047,0.1126,0.1645,2020,"CA"
"5163","06065042726",0.2791,0.4849,0.5613,0.1803,0.2952,2020,"CA"
"5164","06065042728",0.3245,0.7411,0.4721,0.7285,0.5507,2020,"CA"
"5165","06065042730",0.7203,0.8572,0.6341,0.7309,0.7895,2020,"CA"
"5166","06065042731",0.5923,0.6093,0.5067,0.3743,0.5431,2020,"CA"
"5167","06065042732",0.4193,0.4539,0.4406,0.1608,0.326,2020,"CA"
"5168","06065042733",0.4571,0.3849,0.3528,0.3307,0.3894,2020,"CA"
"5169","06065042737",0.2867,0.5641,0.4396,0.3044,0.3507,2020,"CA"
"5170","06065042738",0.4554,0.328,0.4616,0.2257,0.346,2020,"CA"
"5171","06065042739",0.286,0.5294,0.4242,0.0611,0.2113,2020,"CA"
"5172","06065042740",0.5199,0.2265,0.0611,0.2143,0.295,2020,"CA"
"5173","06065042741",0.6078,0.4825,0.1153,0.3381,0.4598,2020,"CA"
"5174","06065042742",0.3731,0.3613,0.4372,0.2569,0.324,2020,"CA"
"5175","06065042743",0.2752,0.3,0.3463,0.1893,0.2226,2020,"CA"
"5176","06065042744",0.4758,0.457,0.5917,0.6178,0.5394,2020,"CA"
"5177","06065042745",0.5756,0.6008,0.4106,0.1739,0.442,2020,"CA"
"5178","06065042746",0.8065,0.6331,0.9126,0.3521,0.6963,2020,"CA"
"5179","06065042747",0.8672,0.8413,0.905,0.4073,0.7969,2020,"CA"
"5180","06065042748",0.2194,0.5003,0.3119,0.0792,0.1748,2020,"CA"
"5181","06065042749",0.5562,0.285,0.5778,0.1274,0.3481,2020,"CA"
"5182","06065042750",0.8512,0.3725,0.4904,0.3551,0.6166,2020,"CA"
"5183","06065042751",0.6053,0.7268,0.5116,0.1447,0.4841,2020,"CA"
"5184","06065042752",0.5119,0.7274,0.3503,0.0413,0.3349,2020,"CA"
"5185","06065042801",0.8898,0.6032,0.829,0.9939,0.9564,2020,"CA"
"5186","06065042802",0.8567,0.6829,0.8521,0.4205,0.7478,2020,"CA"
"5187","06065042902",0.8708,0.7861,0.6845,0.6312,0.8218,2020,"CA"
"5188","06065042903",0.8556,0.5624,0.7015,0.8073,0.8211,2020,"CA"
"5189","06065042905",0.8215,0.6815,0.7606,0.8557,0.854,2020,"CA"
"5190","06065042906",0.8942,0.9589,0.897,0.6685,0.9193,2020,"CA"
"5191","06065042907",0.7426,0.7205,0.7312,0.5435,0.7205,2020,"CA"
"5192","06065042908",0.8365,0.6239,0.8609,0.873,0.8685,2020,"CA"
"5193","06065043001",0.7212,0.5933,0.6039,0.6262,0.692,2020,"CA"
"5194","06065043003",0.868,0.8347,0.7015,0.7226,0.8589,2020,"CA"
"5195","06065043005",0.7833,0.6794,0.6039,0.6042,0.732,2020,"CA"
"5196","06065043006",0.9267,0.9905,0.5958,0.9362,0.9807,2020,"CA"
"5197","06065043007",0.2116,0.1152,0.4017,0.0928,0.1008,2020,"CA"
"5198","06065043008",0.5617,0.2426,0.5787,0.3737,0.4464,2020,"CA"
"5199","06065043009",0.4242,0.1899,0.5274,0.0847,0.2265,2020,"CA"
"5200","06065043010",0.6273,0.4219,0.4878,0.0507,0.3533,2020,"CA"
"5201","06065043201",0.3495,0.2556,0.345,0.2097,0.2573,2020,"CA"
"5202","06065043202",0.1964,0.1381,0.3968,0.1779,0.1407,2020,"CA"
"5203","06065043203",0.2133,0.4333,0.2663,0.3385,0.2731,2020,"CA"
"5204","06065043204",0.2096,0.7749,0.4496,0.2259,0.3327,2020,"CA"
"5205","06065043205",0.3768,0.0714,0.3691,0.1115,0.1417,2020,"CA"
"5206","06065043206",0.555,0.6069,0.4334,0.8442,0.6672,2020,"CA"
"5207","06065043207",0.234,0.411,0.3682,0.2065,0.2413,2020,"CA"
"5208","06065043208",0.1081,0.1675,0.3271,0.0224,0.0343,2020,"CA"
"5209","06065043209",0.4922,0.5815,0.3868,0.2602,0.4298,2020,"CA"
"5210","06065043210",0.492,0.8269,0.3413,0.6642,0.6194,2020,"CA"
"5211","06065043211",0.4382,0.1876,0.3779,0.1263,0.238,2020,"CA"
"5212","06065043216",0.6158,0.3506,0.345,0.2152,0.4142,2020,"CA"
"5213","06065043217",0.4697,0.262,0.417,0.0705,0.2442,2020,"CA"
"5214","06065043218",0.177,0.2406,0.299,0.1813,0.1531,2020,"CA"
"5215","06065043220",0.6017,0.7711,0.4151,0.3043,0.5526,2020,"CA"
"5216","06065043222",0.4945,0.5035,0.2374,0.3829,0.4373,2020,"CA"
"5217","06065043227",0.4284,0.4351,0.5171,0.151,0.3306,2020,"CA"
"5218","06065043228",0.5865,0.4389,0.4118,0.7351,0.6035,2020,"CA"
"5219","06065043229",0.2483,0.4839,0.1691,0.1395,0.2037,2020,"CA"
"5220","06065043235",0.3775,0.7407,0.4591,0.0872,0.3308,2020,"CA"
"5221","06065043246",0.2106,0.2741,0.3348,0.311,0.2307,2020,"CA"
"5222","06065043248",0.1623,0.6285,0.3904,0.0779,0.1825,2020,"CA"
"5223","06065043252",0.1102,0.4214,0.3837,0.0056,0.0506,2020,"CA"
"5224","06065043254",0.4428,0.103,0.3463,0.2447,0.2594,2020,"CA"
"5225","06065043256",0.3378,0.2559,0.4253,0.0173,0.1186,2020,"CA"
"5226","06065043262",0.22,0.4122,0.2615,0.0728,0.1475,2020,"CA"
"5227","06065043264",0.347,0.4091,0.3368,0.0083,0.1265,2020,"CA"
"5228","06065043265",0.1737,0.2433,0.2494,0.2119,0.1587,2020,"CA"
"5229","06065043266",0.6472,0.688,0.582,0.2654,0.5623,2020,"CA"
"5230","06065043267",0.2891,0.3126,0.1722,0.2828,0.2492,2020,"CA"
"5231","06065043270",0.3359,0.3289,0.4253,0.72,0.4493,2020,"CA"
"5232","06065043271",0.5595,0.5384,0.4591,0.5511,0.5604,2020,"CA"
"5233","06065043272",0.3111,0.2628,0.1626,0.2008,0.211,2020,"CA"
"5234","06065043274",0.6034,0.4887,0.3882,0.148,0.4128,2020,"CA"
"5235","06065043276",0.4261,0.2536,0.345,0.0892,0.2249,2020,"CA"
"5236","06065043278",0.1831,0.4308,0.2719,0.2583,0.2289,2020,"CA"
"5237","06065043279",0.4131,0.5742,0.1923,0.1783,0.3276,2020,"CA"
"5238","06065043292",0.5221,0.5705,0.1486,0.6412,0.5365,2020,"CA"
"5239","06065043293",0.4336,0.4203,0.4025,0.3058,0.3851,2020,"CA"
"5240","06065043294",0.2946,0.1403,0.3101,0.0583,0.1099,2020,"CA"
"5241","06065043295",0.3391,0.4033,0.4354,0.3169,0.3395,2020,"CA"
"5242","06065043296",0.2476,0.0191,0.2638,0.09,0.0371,2020,"CA"
"5243","06065043297",0.3039,0.1735,0.4334,0.1815,0.2083,2020,"CA"
"5244","06065043298",0.1304,0.6256,0.4562,0.0235,0.1188,2020,"CA"
"5245","06065043304",0.3774,0.6904,0.3511,0.5533,0.4903,2020,"CA"
"5246","06065043306",0.6575,0.8802,0.5123,0.6928,0.7399,2020,"CA"
"5247","06065043307",0.8376,0.9705,0.3566,0.9384,0.9344,2020,"CA"
"5248","06065043308",0.9833,0.8682,0.6531,0.8276,0.9487,2020,"CA"
"5249","06065043309",0.9571,0.9759,0.5613,0.9905,0.9946,2020,"CA"
"5250","06065043310",0.906,0.974,0.5801,0.5878,0.8871,2020,"CA"
"5251","06065043311",0.8944,0.9398,0.3217,0.8519,0.9055,2020,"CA"
"5252","06065043312",0.8459,0.5346,0.6282,0.4964,0.7056,2020,"CA"
"5253","06065043313",0.9645,0.8953,0.6025,0.4522,0.8486,2020,"CA"
"5254","06065043314",0.7837,0.6806,0.285,0.1444,0.5362,2020,"CA"
"5255","06065043315",0.5478,0.5822,0.377,0.1572,0.4073,2020,"CA"
"5256","06065043316",0.6171,0.5535,0.2673,0.7015,0.6155,2020,"CA"
"5257","06065043318",0.4442,0.3907,0.6015,0.3174,0.4119,2020,"CA"
"5258","06065043319",0.8115,0.5572,0.3511,0.0596,0.4706,2020,"CA"
"5259","06065043401",0.9066,0.9837,0.5497,0.9489,0.9739,2020,"CA"
"5260","06065043403",0.9303,0.9839,0.6414,0.4851,0.8899,2020,"CA"
"5261","06065043404",0.7364,0.3604,0.417,0.3534,0.5414,2020,"CA"
"5262","06065043405",0.9278,0.9941,0.5372,0.8242,0.9611,2020,"CA"
"5263","06065043503",0.8247,0.8042,0.3713,0.9863,0.9211,2020,"CA"
"5264","06065043505",0.903,0.5904,0.2181,0.5879,0.7225,2020,"CA"
"5265","06065043506",0.5763,0.9426,0.5014,0.416,0.6482,2020,"CA"
"5266","06065043509",0.8619,0.8346,0.5719,0.655,0.824,2020,"CA"
"5267","06065043512",0.6562,0.8804,0.5934,0.0494,0.498,2020,"CA"
"5268","06065043513",0.6961,0.7387,0.5787,0.7977,0.7641,2020,"CA"
"5269","06065043517",0.7676,0.6873,0.5958,0.403,0.6711,2020,"CA"
"5270","06065043518",0.6862,0.7518,0.6981,0.26,0.6121,2020,"CA"
"5271","06065043519",0.2753,0.2274,0.0398,0.247,0.1882,2020,"CA"
"5272","06065043520",0.5866,0.8823,0.417,0.1611,0.517,2020,"CA"
"5273","06065043521",0.9168,0.9976,0.6669,0.9946,0.9988,2020,"CA"
"5274","06065043522",0.6374,0.774,0.6357,0.8923,0.7893,2020,"CA"
"5275","06065043523",0.9678,0.6849,0.5036,0.9638,0.9428,2020,"CA"
"5276","06065043524",0.6696,0.8912,0.3615,0.3137,0.6229,2020,"CA"
"5277","06065043601",0.9642,0.9833,0.7688,0.9902,0.998,2020,"CA"
"5278","06065043602",0.9905,0.8284,0.7648,0.7413,0.9374,2020,"CA"
"5279","06065043701",0.764,0.6044,0.3327,0.2613,0.5732,2020,"CA"
"5280","06065043702",0.6262,0.8275,0.3336,0.7457,0.7029,2020,"CA"
"5281","06065043703",0.7085,0.8885,0.4862,0.3001,0.6502,2020,"CA"
"5282","06065043802",0.4077,0.5758,0.3217,0.6329,0.5,2020,"CA"
"5283","06065043807",0.536,0.8466,0.5141,0.7371,0.6861,2020,"CA"
"5284","06065043809",0.371,0.8537,0.2309,0.5477,0.5154,2020,"CA"
"5285","06065043810",0.5152,0.7075,0.3558,0.0595,0.3517,2020,"CA"
"5286","06065043812",0.2534,0.2521,0.0372,0.2747,0.1954,2020,"CA"
"5287","06065043813",0.7465,0.578,0.4972,0.738,0.7183,2020,"CA"
"5288","06065043818",0.3496,0.8942,0.5778,0.1774,0.4383,2020,"CA"
"5289","06065043820",0.1615,0.612,0.4998,0.0261,0.1372,2020,"CA"
"5290","06065043821",0.7234,0.6916,0.6142,0.361,0.6385,2020,"CA"
"5291","06065043822",0.3219,0.5632,0.4487,0.0789,0.2572,2020,"CA"
"5292","06065043823",0.253,0.3271,0.5909,0.3593,0.3161,2020,"CA"
"5293","06065043824",0.5378,0.5398,0.1567,0.7109,0.5591,2020,"CA"
"5294","06065043900",0.5796,0.6715,0.4756,0.6633,0.6334,2020,"CA"
"5295","06065044000",0.8156,0.6514,0.6601,0.9141,0.8588,2020,"CA"
"5296","06065044101",0.9569,0.7942,0.6871,0.7794,0.9119,2020,"CA"
"5297","06065044102",0.9135,0.9823,0.6502,0.8792,0.9641,2020,"CA"
"5298","06065044103",0.4183,0.8488,0.4037,0.8877,0.6807,2020,"CA"
"5299","06065044104",0.6469,0.4078,0.4659,0.6825,0.6185,2020,"CA"
"5300","06065044200",0.9202,0.9529,0.6808,0.727,0.9206,2020,"CA"
"5301","06065044300",0.8269,0.7622,0.643,0.63,0.7871,2020,"CA"
"5302","06065044403",0.7279,0.8433,0.3593,0.6318,0.7267,2020,"CA"
"5303","06065044404",0.6479,0.6253,0.2518,0.7276,0.651,2020,"CA"
"5304","06065044405",0.5345,0.3813,0.0563,0.4373,0.4196,2020,"CA"
"5305","06065044406",0.6764,0.2763,0.1032,0.353,0.4476,2020,"CA"
"5306","06065044407",0.5033,0.5698,0.0272,0.8824,0.604,2020,"CA"
"5307","06065044505",0.6563,0.9761,0.5087,0.7845,0.8219,2020,"CA"
"5308","06065044507",0.982,0.9675,0.7133,0.8674,0.9795,2020,"CA"
"5309","06065044509",0.97,0.8694,0.6845,0.9514,0.9725,2020,"CA"
"5310","06065044510",0.8242,0.6499,0.5554,0.6677,0.7612,2020,"CA"
"5311","06065044515",0.8952,0.9883,0.6565,0.5422,0.8936,2020,"CA"
"5312","06065044516",0.7324,0.7479,0.563,0.624,0.7244,2020,"CA"
"5313","06065044517",0.4134,0.7594,0.1792,0.6358,0.5317,2020,"CA"
"5314","06065044518",0.6094,0.2675,0.5171,0.5567,0.5311,2020,"CA"
"5315","06065044520",0.5367,0.828,0.3598,0.3239,0.5345,2020,"CA"
"5316","06065044521",0.7859,0.7278,0.4721,0.7697,0.7801,2020,"CA"
"5317","06065044523",0.5908,0.6468,0.2917,0.4838,0.5589,2020,"CA"
"5318","06065044524",0.9618,0.4283,0.5497,0.9278,0.885,2020,"CA"
"5319","06065044602",0.5225,0.4618,0.1823,0.5319,0.48,2020,"CA"
"5320","06065044604",0.4535,0.5587,0.303,0.6142,0.5109,2020,"CA"
"5321","06065044605",0.8315,0.5152,0.4466,0.8634,0.7912,2020,"CA"
"5322","06065044606",0.5292,0.4975,0.3149,0.8993,0.6425,2020,"CA"
"5323","06065044701",0.8631,0.8866,0.365,0.978,0.9384,2020,"CA"
"5324","06065044702",0.8343,0.7199,0.7133,0.1921,0.6528,2020,"CA"
"5325","06065044804",0.8338,0.3362,0.5736,0.5617,0.6714,2020,"CA"
"5326","06065044805",0.2081,0.3063,0.0825,0.7586,0.3468,2020,"CA"
"5327","06065044806",0.6453,0.4194,0.0813,0.5371,0.5232,2020,"CA"
"5328","06065044807",0.5203,0.6496,0.1472,0.78,0.5986,2020,"CA"
"5329","06065044904",0.6888,0.6414,0.4533,0.4968,0.6325,2020,"CA"
"5330","06065044907",0.9525,0.7111,0.7688,0.5053,0.8263,2020,"CA"
"5331","06065044911",0.582,0.7644,0.1376,0.2229,0.4707,2020,"CA"
"5332","06065044916",0.8782,0.9279,0.5441,0.6719,0.8627,2020,"CA"
"5333","06065044917",0.3169,0.2243,0.0083,0.283,0.2151,2020,"CA"
"5334","06065044918",0.3241,0.278,0.0289,0.6738,0.3622,2020,"CA"
"5335","06065044919",0.5846,0.259,0.0551,0.4764,0.4271,2020,"CA"
"5336","06065044921",0.5245,0.3754,0.0622,0.4142,0.4075,2020,"CA"
"5337","06065044922",0.1841,0.2667,0.1557,0.4576,0.2415,2020,"CA"
"5338","06065044923",0.7274,0.7355,0.4941,0.2955,0.617,2020,"CA"
"5339","06065044924",0.5911,0.2469,0.5736,0.0923,0.3359,2020,"CA"
"5340","06065044925",0.5831,0.3694,0.5525,0.5369,0.5399,2020,"CA"
"5341","06065044926",0.7224,0.5868,0.7959,0.6779,0.7273,2020,"CA"
"5342","06065044927",0.4111,0.5789,0.1376,0.1078,0.2798,2020,"CA"
"5343","06065044928",0.2702,0.3132,0.0187,0.6865,0.3461,2020,"CA"
"5344","06065044929",0.4124,0.3709,0.1128,0.4867,0.3843,2020,"CA"
"5345","06065044930",0.4743,0.9405,0.4807,0.5193,0.6291,2020,"CA"
"5346","06065044931",0.7456,0.6265,0.655,0.4914,0.6808,2020,"CA"
"5347","06065044932",0.5473,0.1749,0.5077,0.1354,0.3072,2020,"CA"
"5348","06065044933",0.8575,0.583,0.8501,0.7169,0.813,2020,"CA"
"5349","06065044934",0.9306,0.9662,0.8385,0.7349,0.9454,2020,"CA"
"5350","06065045000",0.7479,0.7796,0.3163,0.696,0.7307,2020,"CA"
"5351","06065045103",0.5978,0.4251,0.1365,0.8088,0.5985,2020,"CA"
"5352","06065045109",0.802,0.3413,0.4606,0.026,0.3854,2020,"CA"
"5353","06065045110",0.5307,0.8133,0.4533,0.0326,0.3676,2020,"CA"
"5354","06065045114",0.0969,0.2752,0.016,0.1067,0.068,2020,"CA"
"5355","06065045115",0.2079,0.1804,0.0142,0.015,0.0352,2020,"CA"
"5356","06065045116",0.5148,0.658,0.1993,0.2741,0.4392,2020,"CA"
"5357","06065045117",0.5558,0.2135,0.1431,0.5528,0.4352,2020,"CA"
"5358","06065045118",0.5087,0.8898,0.3812,0.57,0.625,2020,"CA"
"5359","06065045119",0.5265,0.4438,0.2149,0.3988,0.4413,2020,"CA"
"5360","06065045120",0.6539,0.5956,0.4533,0.2361,0.5151,2020,"CA"
"5361","06065045122",0.2322,0.1183,0.0144,0.0499,0.0552,2020,"CA"
"5362","06065045123",0.2694,0.4036,0.1215,0.1328,0.1847,2020,"CA"
"5363","06065045124",0.5822,0.3535,0.0113,0.5145,0.4575,2020,"CA"
"5364","06065045125",0.2371,0.2619,0.0372,0.0624,0.0936,2020,"CA"
"5365","06065045126",0.6739,0.3945,0.5228,0.9545,0.7466,2020,"CA"
"5366","06065045127",0.5929,0.6101,0.1395,0.3053,0.4703,2020,"CA"
"5367","06065045128",0.0508,0.1801,0.0256,0,0.0042,2020,"CA"
"5368","06065045129",0.7623,0.9363,0.3534,0.7345,0.8101,2020,"CA"
"5369","06065045207",0.8277,0.7315,0.7302,0.8368,0.8561,2020,"CA"
"5370","06065045209",0.928,0.7238,0.8336,0.7736,0.8909,2020,"CA"
"5371","06065045212",0.5828,0.5209,0.1557,0.0126,0.2468,2020,"CA"
"5372","06065045213",0.7677,0.7273,0.662,0.5882,0.7417,2020,"CA"
"5373","06065045214",0.4312,0.7079,0.1188,0.2012,0.3686,2020,"CA"
"5374","06065045216",0.1673,0.2989,0.0683,0.0159,0.0444,2020,"CA"
"5375","06065045217",0.7558,0.411,0.7443,0.2989,0.5891,2020,"CA"
"5376","06065045222",0.4575,0.4863,0.285,0.4192,0.4334,2020,"CA"
"5377","06065045224",0.5426,0.3066,0.5298,0.1466,0.3536,2020,"CA"
"5378","06065045226",0.7021,0.2026,0.8945,0.0279,0.3558,2020,"CA"
"5379","06065045228",0.4935,0.9881,0.3699,0.2868,0.5968,2020,"CA"
"5380","06065045233",0.6082,0.5847,0.4232,0.3427,0.5236,2020,"CA"
"5381","06065045234",0.4046,0.6378,0.3802,0.4999,0.4781,2020,"CA"
"5382","06065045235",0.4933,0.4174,0.4302,0.142,0.3401,2020,"CA"
"5383","06065045302",0.7884,0.7737,0.8624,0.3703,0.7184,2020,"CA"
"5384","06065045303",0.9967,0.859,0.8994,0.5416,0.9232,2020,"CA"
"5385","06065045305",0.3567,0.6305,0.6376,0.1251,0.3383,2020,"CA"
"5386","06065045306",0.5917,0.0704,0.5159,0.0782,0.2424,2020,"CA"
"5387","06065045501",0.9264,0.6013,0.9007,0.9132,0.9228,2020,"CA"
"5388","06065045502",0.9486,0.8911,0.7828,0.8482,0.951,2020,"CA"
"5389","06065045606",0.4023,0.2132,0.19,0.3344,0.296,2020,"CA"
"5390","06065045610",0.9682,0.7923,0.9229,0.7065,0.9196,2020,"CA"
"5391","06065045611",0.9879,0.4873,0.9948,0.0362,0.6319,2020,"CA"
"5392","06065045612",0.9714,0.5476,0.8696,0.3558,0.7735,2020,"CA"
"5393","06065045613",0.1739,0.2601,0.0091,0.1008,0.088,2020,"CA"
"5394","06065045614",0.1792,0.127,0.0611,0.082,0.0613,2020,"CA"
"5395","06065045615",0.9205,0.7585,0.758,0.3613,0.7721,2020,"CA"
"5396","06065045616",0.8996,0.4955,0.9912,0.5919,0.7966,2020,"CA"
"5397","06065045617",0.5447,0.3936,0.2064,0.1213,0.3166,2020,"CA"
"5398","06065045618",1,0.3594,0.9893,0.546,0.8579,2020,"CA"
"5399","06065045619",0.9979,0.6711,0.9469,0.2937,0.8252,2020,"CA"
"5400","06065045703",0.932,0.1574,0.9643,0.2689,0.6337,2020,"CA"
"5401","06065045704",0.9976,0.4031,0.9666,0.3237,0.7792,2020,"CA"
"5402","06065045706",0.98,0.7078,0.971,0.0756,0.7032,2020,"CA"
"5403","06065045707",0.972,0.402,0.9731,0.2942,0.7338,2020,"CA"
"5404","06065045708",0.9988,0.585,0.9469,0.0275,0.6572,2020,"CA"
"5405","06065045709",0.9677,0.5877,0.9624,0.2232,0.7446,2020,"CA"
"5406","06065045900",0.5545,0.998,0.4161,0.2804,0.6595,2020,"CA"
"5407","06065046101",0.63,0.9765,0.5525,0.6344,0.7707,2020,"CA"
"5408","06065046102",0.8297,0.9898,0.7388,0.83,0.9446,2020,"CA"
"5409","06065046103",0.4796,0.9109,0.5025,0.6688,0.663,2020,"CA"
"5410","06065046200",0.9111,0.9952,0.7065,0.8663,0.9748,2020,"CA"
"5411","06065046401",0.4501,0.5141,0.3615,0.3091,0.4085,2020,"CA"
"5412","06065046402",0.7192,0.88,0.5051,0.4507,0.6988,2020,"CA"
"5413","06065046403",0.7985,0.6648,0.5384,0.5399,0.7078,2020,"CA"
"5414","06065046404",0.7805,0.8246,0.4783,0.5792,0.7475,2020,"CA"
"5415","06065046405",0.5824,0.6628,0.3726,0.7857,0.6607,2020,"CA"
"5416","06065046501",0.6619,0.0072,0.6892,0.795,0.4425,2020,"CA"
"5417","06065046502",0.9405,0.0529,0.7075,0.997,0.8578,2020,"CA"
"5418","06065046601",0.4031,0.1605,0.5985,0.7808,0.4757,2020,"CA"
"5419","06065046602",0.4434,0.2224,0.2881,0.0999,0.2204,2020,"CA"
"5420","06065046700",0.9052,0.947,0.7443,0.9858,0.9837,2020,"CA"
"5421","06065046800",0.7235,0.5602,0.7065,0.377,0.6281,2020,"CA"
"5422","06065046900",0.6915,0.662,0.4396,0.557,0.6533,2020,"CA"
"5423","06065047000",0.7526,0.622,0.3547,0.3064,0.5878,2020,"CA"
"5424","06065047201",0.659,0.4663,0.1422,0.3667,0.4945,2020,"CA"
